Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: Clear [lx];Light Intensity: Red [lx];Light Intensity: Green [lx];Light Intensity: Blue [lx];Light Intensity: Infrared [lx];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: 5V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s]
10564.634;10564.334;2023-07-02T16:39:47.0Z;3;48.7569291;10.9525188;6.0;206.7;9.6;6;253.6;2.6;23.0;22.2;961.0;49.50;18837;24589;23128;807;22732;8.38;3.29;5.03;0.007;0.328;0.457;1;0.000;1;0.000;0;0.002;0;0.002
10566.634;10566.333;2023-07-02T16:39:49.0Z;3;48.7564161;10.9521467;6.0;294.5;3.2;6;341.5;2.6;23.3;22.2;961.0;49.71;13529;22721;18999;119;21258;8.37;3.29;5.03;0.006;0.328;0.457;1;0.000;1;0.000;0;0.002;0;0.002
10568.634;10568.329;2023-07-02T16:39:51.0Z;3;48.7560064;10.9518576;6.0;365.0;16.2;6;411.9;2.6;23.3;22.2;961.1;49.66;9892;21443;17721;22434;18407;8.37;3.29;5.03;0.006;0.328;0.457;1;0.000;1;0.000;0;0.002;0;0.002
10570.634;10570.327;2023-07-02T16:39:53.0Z;3;48.7558494;10.9517796;6.0;388.2;18.6;6;435.1;2.6;23.2;22.2;961.2;48.40;10875;21935;18213;24892;19193;8.37;3.29;5.03;0.006;0.328;0.457;1;0.000;1;0.000;0;0.002;0;0.002
10572.634;10572.325;2023-07-02T16:39:55.0Z;3;48.7557205;10.9516969;6.0;409.2;15.4;6;456.2;2.8;23.3;22.2;961.0;47.40;14414;20952;19589;24597;20865;8.37;3.29;5.03;0.006;0.328;0.457;1;0.000;1;0.000;0;0.002;0;0.002
10574.634;10574.325;2023-07-02T16:39:57.0Z;3;48.7555532;10.9515741;5.4;438.6;16.5;7;485.5;2.7;23.3;22.2;961.1;47.35;14709;22328;19392;24990;20373;8.37;3.29;5.03;0.006;0.327;0.458;1;0.000;1;0.000;0;0.002;0;0.002
10576.634;10576.324;2023-07-02T16:39:59.0Z;3;48.7554092;10.9514706;5.4;463.6;18.0;7;510.6;2.8;23.3;22.2;961.0;47.27;11268;22033;17721;23024;19587;8.37;3.29;5.03;0.006;0.328;0.458;1;0.000;1;0.000;0;0.002;0;0.002
10578.634;10578.322;2023-07-02T16:40:01.0Z;3;48.7552633;10.9513660;5.4;488.8;21.7;7;535.8;2.7;23.2;22.2;961.0;47.87;13234;22623;19884;24007;21651;8.37;3.29;5.03;0.006;0.328;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10580.634;10580.320;2023-07-02T16:40:03.0Z;3;48.7550975;10.9512532;5.4;517.8;24.8;7;564.8;2.8;23.3;22.3;961.1;48.50;17461;23606;20965;25088;21356;8.37;3.29;5.03;0.006;0.328;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10582.634;10582.318;2023-07-02T16:40:05.0Z;3;48.7550902;10.9512581;5.3;518.3;17.6;7;565.2;2.9;23.2;22.3;961.2;48.71;21295;24392;22538;1201;21651;8.37;3.29;5.03;0.006;0.328;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10584.634;10584.317;2023-07-02T16:40:07.0Z;3;48.7550500;10.9512322;5.3;525.3;14.5;7;572.3;2.8;23.3;22.3;961.0;48.05;23654;24294;23226;2970;20176;8.37;3.29;5.03;0.006;0.328;0.460;1;0.000;1;0.000;0;0.002;0;0.002
10586.634;10586.317;2023-07-02T16:40:09.0Z;3;48.7546447;10.9509837;3.4;596.9;15.2;7;643.8;2.7;23.3;22.3;960.9;48.17;11170;21640;17918;23122;19193;8.37;3.29;5.03;0.006;0.328;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10588.634;10588.316;2023-07-02T16:40:11.0Z;3;48.7546249;10.9509804;5.3;600.9;16.8;7;647.8;2.9;23.3;22.4;961.0;48.69;8024;21050;16247;21746;20078;8.37;3.29;5.03;0.006;0.328;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10590.635;10590.316;2023-07-02T16:40:13.0Z;3;48.7546464;10.9509980;5.3;598.0;10.3;7;645.0;2.9;23.3;22.4;961.1;48.49;10973;22426;18016;22434;21454;8.37;3.29;5.03;0.006;0.328;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10592.634;10592.316;2023-07-02T16:40:15.0Z;3;48.7546522;10.9510010;5.3;597.3;10.1;7;644.2;2.8;23.3;22.4;961.1;49.18;8614;21836;18802;22041;21553;8.37;3.29;5.03;0.006;0.328;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10594.634;10594.316;2023-07-02T16:40:17.0Z;3;48.7546822;10.9510208;5.3;592.9;6.3;7;639.8;2.9;23.4;22.4;961.1;48.99;13726;23213;19785;24203;22339;8.38;3.29;5.03;0.006;0.328;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10596.635;10596.315;2023-07-02T16:40:19.0Z;3;48.7547280;10.9510477;5.3;586.2;5.7;7;633.2;3.1;23.5;22.4;961.0;49.00;13922;23704;19097;23614;22831;8.37;3.29;5.03;0.006;0.328;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10598.635;10598.315;2023-07-02T16:40:21.0Z;3;48.7547359;10.9510539;5.3;584.8;4.5;7;631.8;3.1;23.5;22.4;961.0;48.78;13726;23606;19491;24007;24403;8.37;3.29;5.03;0.006;0.328;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10600.635;10600.314;2023-07-02T16:40:23.0Z;3;48.7547392;10.9510618;5.3;583.9;8.7;7;630.8;3.2;23.4;22.4;961.1;48.43;7434;22328;17721;22631;21356;8.37;3.29;5.03;0.006;0.328;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10602.635;10602.313;2023-07-02T16:40:25.0Z;3;48.7548397;10.9511380;5.3;565.1;0.6;7;612.1;3.1;23.4;22.5;961.0;48.52;2617;19969;15952;19583;19587;8.37;3.29;5.03;0.006;0.328;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10604.635;10604.313;2023-07-02T16:40:27.0Z;3;48.7549144;10.9511886;6.0;552.3;1.6;6;599.3;3.1;23.5;22.5;961.2;47.64;5173;19379;15165;20959;17522;8.37;3.29;5.03;0.006;0.328;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10606.635;10606.310;2023-07-02T16:40:29.0Z;3;48.7550085;10.9512479;6.0;536.8;5.6;6;583.8;3.1;23.4;22.5;961.0;47.08;160;19182;12806;19780;15851;8.37;3.29;5.03;0.006;0.328;0.460;1;0.000;1;0.000;0;0.002;0;0.002
10608.635;10608.309;2023-07-02T16:40:31.0Z;3;48.7550726;10.9512943;6.0;525.9;3.4;6;572.9;3.2;23.5;22.5;961.2;47.33;3895;20853;15460;20861;17129;8.37;3.29;5.03;0.006;0.329;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10610.635;10610.308;2023-07-02T16:40:33.0Z;3;48.7551237;10.9513300;6.0;516.9;3.4;6;563.8;3.1;23.5;22.5;961.1;47.15;6058;21345;15952;22336;18997;8.37;3.29;5.03;0.006;0.330;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10612.635;10612.307;2023-07-02T16:40:35.0Z;3;48.7551624;10.9513499;6.0;510.7;0.9;6;557.6;3.3;23.4;22.5;961.1;46.89;3010;20165;14280;20664;16539;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10614.635;10614.306;2023-07-02T16:40:37.0Z;3;48.7551814;10.9513654;6.0;507.2;0.7;6;554.2;3.3;23.5;22.5;961.0;46.65;2224;19674;15657;20861;16441;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10616.635;10616.305;2023-07-02T16:40:39.0Z;3;48.7552445;10.9514046;6.0;496.8;2.2;6;543.8;3.2;23.7;22.5;961.1;46.96;2224;19772;14477;21254;18604;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10618.635;10618.304;2023-07-02T16:40:41.0Z;3;48.7555961;10.9516240;3.4;434.1;4.6;7;481.1;3.3;23.5;22.6;961.0;47.47;6058;20657;15853;22336;18505;8.38;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10620.635;10620.302;2023-07-02T16:40:43.0Z;3;48.7560240;10.9518970;3.4;358.5;11.9;7;405.5;3.3;23.7;22.6;961.1;47.77;3797;20755;15853;22434;19390;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10622.635;10622.301;2023-07-02T16:40:45.0Z;3;48.7560657;10.9519275;6.0;350.8;14.0;6;397.7;3.3;23.7;22.6;961.1;48.14;4485;19969;16836;21648;17719;8.38;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10624.635;10624.300;2023-07-02T16:40:47.0Z;3;48.7560805;10.9519313;8.8;349.3;13.3;5;396.2;3.4;23.7;22.6;961.0;48.44;7631;21050;16541;22237;18800;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10626.635;10626.299;2023-07-02T16:40:49.0Z;3;48.7560939;10.9518994;8.6;350.9;15.0;6;397.8;3.4;23.5;22.6;961.0;48.84;3600;19379;15460;20959;17522;8.38;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10628.636;10628.299;2023-07-02T16:40:51.0Z;3;48.7561498;10.9519211;8.6;342.8;6.7;6;389.7;3.4;23.7;22.6;961.1;49.16;19722;17609;11036;18797;12410;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10630.636;10630.298;2023-07-02T16:40:53.0Z;3;48.7562660;10.9520432;8.6;318.5;12.0;6;365.4;3.4;23.5;22.6;961.1;48.85;18837;17413;9562;18207;12607;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10632.636;10632.297;2023-07-02T16:40:55.0Z;3;48.7563766;10.9521656;8.6;294.8;16.6;6;341.7;3.6;23.5;22.6;961.0;48.18;17362;15938;8579;17814;11526;8.38;3.29;5.03;0.006;0.331;0.460;1;0.000;1;0.000;0;0.002;0;0.002
10634.636;10634.296;2023-07-02T16:40:57.0Z;3;48.7562360;10.9522721;8.7;299.1;13.3;6;346.1;3.6;23.7;22.6;961.1;48.07;14020;15840;6809;16831;11624;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10636.636;10636.295;2023-07-02T16:40:59.0Z;3;48.7562877;10.9522893;6.0;291.7;15.0;6;338.7;3.6;23.5;22.7;961.2;47.49;17362;16331;7694;17617;12115;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10638.636;10638.292;2023-07-02T16:41:01.0Z;3;48.7561442;10.9521718;6.0;317.4;4.4;6;364.3;3.6;23.8;22.7;961.0;47.17;16379;16725;8775;17715;12115;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10640.636;10639.292;2023-07-02T16:41:03.0Z;3;48.7561894;10.9521761;99.9;312.0;3.6;5;359.0;3.7;23.8;22.7;961.0;47.10;15790;16331;9365;17814;12509;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10642.636;10639.292;2023-07-02T16:41:05.0Z;3;48.7562276;10.9521996;99.9;307.1;5.7;4;354.0;3.4;23.7;22.7;961.0;47.28;19918;18494;10643;18698;13983;8.38;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10644.636;10644.291;2023-07-02T16:41:07.0Z;3;48.7563571;10.9522955;6.9;286.4;6.0;6;333.4;3.6;23.8;22.8;961.1;47.48;21688;18789;12413;18993;16244;8.38;3.29;5.03;0.006;0.331;0.460;1;0.000;1;0.000;0;0.002;0;0.002
10646.636;10646.290;2023-07-02T16:41:09.0Z;3;48.7563798;10.9522835;7.3;289.2;17.7;5;336.2;3.7;23.8;22.8;961.0;47.47;19132;17708;9758;18207;14082;8.38;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10648.636;10648.290;2023-07-02T16:41:11.0Z;3;48.7564660;10.9523199;7.3;278.0;8.3;5;324.9;3.6;23.7;22.8;961.3;47.28;14217;16233;6514;16437;10936;8.37;3.29;5.03;0.006;0.331;0.460;1;0.000;1;0.000;0;0.002;0;0.002
10650.636;10650.290;2023-07-02T16:41:13.0Z;3;48.7564211;10.9522481;9.5;287.8;7.4;4;334.8;3.6;23.7;22.8;961.1;47.41;12742;15545;6908;16339;10346;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10652.636;10651.290;2023-07-02T16:41:15.0Z;0;48.7564211;10.9522481;9.5;287.8;7.4;0;334.8;3.8;23.5;22.8;961.0;47.65;11759;15250;5433;15946;11329;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10654.636;10651.290;2023-07-02T16:41:17.0Z;0;48.7564211;10.9522481;9.5;287.8;7.4;0;334.8;3.7;23.8;22.8;961.1;47.90;6746;14267;3270;14963;7397;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10656.637;10651.290;2023-07-02T16:41:19.0Z;0;48.7564211;10.9522481;9.5;287.8;7.4;0;334.8;3.8;23.7;22.8;961.1;47.80;6549;13776;4352;15651;6512;8.37;3.29;5.03;0.006;0.330;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10658.636;10651.290;2023-07-02T16:41:21.0Z;0;48.7564211;10.9522481;9.5;287.8;7.4;0;334.8;3.7;23.9;22.8;960.9;47.10;7532;13382;3467;14471;7004;8.37;3.29;5.03;0.006;0.331;0.460;1;0.000;1;0.000;0;0.002;0;0.002
10660.637;10651.290;2023-07-02T16:41:23.0Z;0;48.7564211;10.9522481;9.5;287.8;7.4;0;334.8;3.8;23.9;22.8;961.0;47.03;4485;13087;2976;14570;4743;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10662.637;10651.290;2023-07-02T16:41:25.0Z;0;48.7564211;10.9522481;9.5;287.8;7.4;0;334.8;4.0;23.8;22.8;960.9;47.65;1142;12596;2287;13587;3563;8.37;3.29;5.03;0.006;0.331;0.460;1;0.000;1;0.000;0;0.002;0;0.002
10664.637;10651.290;2023-07-02T16:41:27.0Z;0;48.7564211;10.9522481;9.5;287.8;7.4;0;334.8;3.8;23.5;22.8;961.0;46.82;4288;12694;1403;14176;3465;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10666.637;10651.290;2023-07-02T16:41:29.0Z;2;48.7631682;10.9251804;5.8;5468.8;276.3;3;5515.8;3.7;23.8;22.8;961.1;46.16;2813;12891;1599;13587;2383;8.37;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10668.637;10651.290;2023-07-02T16:41:31.0Z;0;48.7631682;10.9251804;5.8;5468.8;276.3;0;5515.8;3.9;23.7;22.8;961.1;45.91;946;12694;1599;13881;2678;8.37;3.29;5.03;0.006;0.330;0.460;1;0.000;1;0.000;0;0.002;0;0.002
10670.637;10651.290;2023-07-02T16:41:33.0Z;2;48.7022060;10.9461668;2.3;8324.8;265.8;3;8371.7;3.9;23.7;22.8;961.3;45.56;3600;12792;1796;13783;2678;8.38;3.29;5.03;0.006;0.331;0.460;1;0.000;1;0.000;0;0.002;0;0.002
10672.637;10651.290;2023-07-02T16:41:35.0Z;3;48.7221370;10.9483882;9.5;5024.0;354.9;4;5071.0;3.8;23.9;22.8;961.2;45.39;6057;13284;2681;14570;2973;8.38;3.29;5.03;0.006;0.331;0.459;1;0.000;1;0.000;0;0.002;0;0.002
10674.637;10651.290;2023-07-02T16:41:37.0Z;0;48.7221370;10.9483882;9.5;5024.0;354.9;0;5071.0;3.8;23.8;22.8;960.8;45.50;2027;12399;2091;14275;1400;8.37;3.29;5.03;0.006;0.331;0.461;1;0.000;1;0.000;0;0.002;0;0.002
10676.637;10651.290;2023-07-02T16:41:39.0Z;0;48.7221370;10.9483882;9.5;5024.0;354.9;0;5071.0;4.2;23.8;22.8;961.1;45.73;5763;13874;3270;16044;3563;8.37;3.29;5.03;0.006;0.331;0.461;1;0.000;1;0.000;0;0.002;0;0.002
10678.637;10651.290;2023-07-02T16:41:41.0Z;0;48.7221370;10.9483882;9.5;5024.0;354.9;0;5071.0;4.0;23.7;22.8;961.2;46.43;1634;12498;1698;14176;2285;8.37;3.29;5.03;0.006;0.332;0.460;1;0.000;1;0.000;0;0.002;0;0.002
10680.637;10651.290;2023-07-02T16:41:43.0Z;0;48.7310549;10.9482400;17.3;3894.7;382.0;0;3941.7;4.0;23.8;22.8;961.0;46.55;23850;12498;223;13193;2088;8.38;3.29;5.03;0.007;0.331;0.461;1;0.000;1;0.000;0;0.002;0;0.002
10682.637;10651.290;2023-07-02T16:41:45.0Z;2;48.7399800;10.9489584;17.2;2546.3;409.0;3;2593.2;3.9;23.9;22.9;961.1;47.27;23555;11515;420;13488;516;8.38;3.29;5.03;0.006;0.331;0.460;1;0.000;1;0.000;0;0.002;0;0.002
10684.637;10651.290;2023-07-02T16:41:47.0Z;3;48.7465715;10.9503985;7.8;2036.6;226.0;4;2083.6;4.2;23.8;22.9;960.9;47.19;20901;11613;24700;10736;319;8.37;3.29;5.03;0.006;0.332;0.461;1;0.000;1;0.000;0;0.002;0;0.002
10686.637;10651.290;2023-07-02T16:41:49.0Z;3;48.7497596;10.9508626;6.4;1492.0;236.4;4;1538.9;4.0;23.8;22.9;961.1;46.69;20115;10925;22046;11031;23420;8.38;3.29;5.03;0.006;0.332;0.461;1;0.000;1;0.000;0;0.002;0;0.002
10688.637;10688.271;2023-07-02T16:41:51.0Z;2;48.7517294;10.9509307;3.1;1149.7;243.3;3;1196.7;4.0;23.8;22.9;961.0;46.77;11366;8959;20178;9654;20176;8.37;3.29;5.03;0.006;0.332;0.461;1;0.000;1;0.000;0;0.002;0;0.002
10690.637;10690.270;2023-07-02T16:41:53.0Z;0;48.7524833;10.9509579;3.1;1014.1;237.7;0;1061.0;4.2;23.9;22.9;961.3;47.16;13627;9745;20277;10244;20569;8.38;3.29;5.03;0.006;0.332;0.462;1;0.000;1;0.000;0;0.002;0;0.002
10692.638;10690.270;2023-07-02T16:41:55.0Z;0;48.7536559;10.9506124;6.2;822.3;238.0;0;869.2;4.2;24.0;22.9;961.1;47.17;11366;8959;19588;10048;18800;8.38;3.29;5.03;0.007;0.333;0.462;1;0.000;1;0.000;0;0.002;0;0.002
10694.638;10690.270;2023-07-02T16:41:57.0Z;0;48.7546983;10.9503609;6.3;650.7;229.2;0;697.6;4.3;23.9;22.9;961.1;46.77;9006;8270;17524;9458;18112;8.38;3.29;5.03;0.007;0.333;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10696.638;10690.270;2023-07-02T16:41:59.0Z;3;48.7547159;10.9508766;6.3;632.1;138.1;4;679.0;4.2;23.9;23.0;961.0;46.82;11660;8270;18311;9261;17915;8.38;3.29;5.03;0.007;0.333;0.462;1;0.000;1;0.000;0;0.002;0;0.002
10698.638;10690.270;2023-07-02T16:42:01.0Z;3;48.7547130;10.9510787;6.3;621.0;93.9;4;668.0;4.2;23.9;23.0;961.1;47.06;11857;8959;18311;9949;19193;8.39;3.29;5.03;0.006;0.334;0.462;1;0.000;1;0.000;0;0.002;0;0.002
10700.638;10700.265;2023-07-02T16:42:03.0Z;3;48.7548606;10.9511944;6.3;589.7;67.9;4;636.6;4.4;24.0;23.0;961.2;46.90;2911;6993;15951;7885;14966;8.38;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10702.638;10702.264;2023-07-02T16:42:05.0Z;0;48.7549606;10.9512543;6.3;569.7;62.3;0;616.6;4.2;23.9;23.0;961.1;46.54;15101;9647;21456;10736;19291;8.38;3.29;5.03;0.007;0.334;0.462;1;0.000;1;0.000;0;0.002;0;0.002
10704.638;10702.264;2023-07-02T16:42:07.0Z;3;48.7559864;10.9506160;6.0;434.2;50.2;5;481.2;4.4;23.9;23.0;961.3;46.75;7827;7287;18114;8278;15949;8.39;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10706.638;10702.264;2023-07-02T16:42:09.0Z;3;48.7563351;10.9503392;3.4;385.6;43.6;7;432.6;4.3;23.9;23.0;961.1;46.61;18935;9647;21456;12407;15556;8.38;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10708.638;10702.264;2023-07-02T16:42:11.0Z;3;48.7568428;10.9499250;9.3;295.7;46.3;4;342.6;4.5;23.8;23.0;961.0;46.81;10186;7582;18605;9458;15556;8.38;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10710.638;10702.264;2023-07-02T16:42:13.0Z;3;48.7570649;10.9496134;3.4;261.9;39.2;7;308.8;4.2;24.0;23.0;961.1;46.93;24440;5026;12511;7590;10739;8.38;3.29;5.03;0.008;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10712.638;10702.264;2023-07-02T16:42:15.0Z;3;48.7573154;10.9495477;3.4;217.5;38.0;7;264.4;4.5;23.9;23.1;960.9;46.95;24636;5813;13985;7393;11427;8.38;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10714.638;10702.264;2023-07-02T16:42:17.0Z;3;48.7576746;10.9494450;3.6;169.3;37.6;6;216.2;4.5;23.9;23.0;961.1;47.00;23260;4732;13887;7000;8773;8.39;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10716.638;10702.264;2023-07-02T16:42:19.0Z;0;48.7576746;10.9494450;3.6;169.3;37.6;0;216.2;4.5;24.0;23.1;961.0;46.66;23850;5223;14772;7099;9756;8.38;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10718.638;10702.264;2023-07-02T16:42:21.0Z;0;48.7576746;10.9494450;3.6;169.3;37.6;0;216.2;4.5;23.9;23.0;960.9;46.57;7040;6993;17426;9458;11525;8.37;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10720.638;10702.264;2023-07-02T16:42:23.0Z;0;48.7576746;10.9494450;3.6;169.3;37.6;0;216.2;4.5;23.9;23.0;960.9;45.99;5860;6206;16246;10146;8871;8.37;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10722.638;10702.264;2023-07-02T16:42:25.0Z;0;48.7576746;10.9494450;3.6;169.3;37.6;0;216.2;4.7;24.0;23.1;960.9;45.99;2027;5321;14968;8082;7691;8.37;3.29;5.03;0.007;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10724.638;10702.264;2023-07-02T16:42:27.0Z;2;48.7580962;10.9467388;3.2;159.8;110.0;3;206.7;4.7;23.9;23.0;961.1;46.01;749;5715;14280;7492;10739;8.38;3.29;5.03;0.007;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10726.638;10702.264;2023-07-02T16:42:29.0Z;3;48.7559962;10.9489541;1.9;443.6;43.7;6;490.6;4.7;24.0;23.1;961.1;46.37;3206;5026;14870;7688;11525;8.38;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10728.638;10728.252;2023-07-02T16:42:31.0Z;3;48.7553197;10.9503608;2.1;533.0;29.3;6;579.9;4.8;23.9;23.1;961.0;46.73;650;5125;14575;6902;10542;8.38;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10730.638;10730.251;2023-07-02T16:42:33.0Z;3;48.7546620;10.9505625;2.1;645.4;69.7;6;692.4;4.8;23.9;23.1;961.1;46.52;24538;4928;12216;5427;10542;8.37;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10732.638;10732.250;2023-07-02T16:42:35.0Z;3;48.7540533;10.9503371;2.1;746.4;102.1;6;793.4;4.8;24.0;23.1;961.1;46.31;7728;7877;18311;8573;15949;8.39;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10734.638;10734.248;2023-07-02T16:42:37.0Z;3;48.7535305;10.9500682;6.0;832.6;100.6;5;879.6;4.8;24.2;23.1;960.9;46.47;14708;9843;21948;10539;16735;8.39;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10736.638;10736.247;2023-07-02T16:42:39.0Z;3;48.7531165;10.9500402;21.7;891.8;88.2;5;938.7;4.8;24.0;23.2;961.1;47.06;12840;8172;19490;9753;14474;8.37;3.29;5.03;0.007;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10738.638;10738.246;2023-07-02T16:42:41.0Z;3;48.7526943;10.9501635;21.7;952.1;89.4;4;999.0;4.9;24.0;23.2;961.0;47.33;11759;7877;18900;10637;13491;8.39;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10740.638;10740.245;2023-07-02T16:42:43.0Z;0;48.7525022;10.9502070;3.1;985.8;88.1;0;1032.7;4.8;24.2;23.2;961.2;48.03;15691;9450;21456;12210;14573;8.39;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10742.638;10740.245;2023-07-02T16:42:45.0Z;0;48.7525022;10.9502070;3.1;985.8;88.1;0;1032.7;5.0;24.2;23.2;960.8;48.28;19721;10925;24602;12800;17522;8.38;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10744.638;10740.245;2023-07-02T16:42:47.0Z;0;48.7525022;10.9502070;3.1;985.8;88.1;0;1032.7;5.0;24.2;23.2;961.1;48.33;13725;8959;19883;10244;15556;8.39;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10746.638;10740.245;2023-07-02T16:42:49.0Z;0;48.7525022;10.9502070;3.1;985.8;88.1;0;1032.7;5.0;24.2;23.3;961.1;48.17;10481;8467;18507;10244;14376;8.38;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10748.638;10740.245;2023-07-02T16:42:51.0Z;3;48.7513986;10.9494246;5.1;1205.0;63.7;7;1251.9;5.2;24.0;23.2;961.1;47.24;4386;7091;16443;6902;14769;8.39;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
10750.638;10740.245;2023-07-02T16:42:53.0Z;3;48.7515210;10.9492308;5.1;1205.8;55.3;7;1252.7;5.0;24.2;23.2;960.9;46.95;9891;8467;18016;8278;17915;8.39;3.29;5.03;0.006;0.334;0.463;1;0.000;1;0.000;0;0.002;0;0.002
